Mouse_name,wfnjC8,Reward_size,30,Licks_per_reward,2,Reward_window,2,Track_length,4500,EnvA_duration,300,envA_initial_drop,30,envA_max_number_of_laps,100,envA_odor1,3,envA_odor2,1,envA_odor3,2,envA_odor4,1,EnvB_duration,300,envB_initial_drop,-1,envB_max_number_of_laps,100,envB_odor1,3,envB_odor2,5,envB_odor3,2,envB_odor4,5
Time,Valve,Lick,LickCount,Reward,RewardCount,Distance,TotalDistance,RewardWindow,InitialDrop,InitialDropCount,ImagingTrigger,TTLpulse,TTLtotalCount,LickRate,LapCount,Environment
24449,0,0,20,0,6,163,4,0,0,1,0,0,244,0,1,1
24470,0,0,20,0,6,166,4,0,0,1,0,0,244,0,1,1
24500,0,0,20,0,6,167,4,0,0,1,0,0,244,0,1,1
24523,0,0,20,0,6,167,4,0,0,1,0,245,245,0,1,1
24552,0,0,20,0,6,170,4,0,0,1,0,0,245,0,1,1
24560,0,0,20,0,6,167,4,0,0,1,0,0,245,0,1,1
24565,0,0,20,0,6,170,4,0,0,1,0,0,245,0,1,1
24568,0,0,20,0,6,168,4,0,0,1,0,0,245,0,1,1
24600,0,0,20,0,6,169,4,0,0,1,0,0,245,0,1,1
24614,0,0,20,0,6,171,4,0,0,1,0,0,245,0,1,1
24617,0,0,20,0,6,169,4,0,0,1,0,0,245,0,1,1
24622,0,0,20,0,6,169,4,0,0,1,0,246,246,0,1,1
24626,0,0,20,0,6,171,4,0,0,1,0,0,246,0,1,1
24655,0,0,20,0,6,174,4,0,0,1,0,0,246,0,1,1
24678,0,0,20,0,6,176,4,0,0,1,0,0,246,0,1,1
24699,0,0,20,0,6,179,4,0,0,1,0,0,246,0,1,1
24716,0,0,20,0,6,181,4,0,0,1,0,0,246,0,1,1
24722,0,0,20,0,6,181,4,0,0,1,0,247,247,0,1,1
24736,0,0,20,0,6,184,4,0,0,1,0,0,247,0,1,1
24748,0,0,20,0,6,186,4,0,0,1,0,0,247,0,1,1
24760,0,0,20,0,6,189,4,0,0,1,0,0,247,0,1,1
24774,0,0,20,0,6,191,4,0,0,1,0,0,247,0,1,1
24785,0,0,20,0,6,194,4,0,0,1,0,0,247,0,1,1
24796,0,0,20,0,6,196,4,0,0,1,0,0,247,0,1,1
24800,0,0,20,0,6,198,4,0,0,1,0,0,247,0,1,1
24811,0,0,20,0,6,200,4,0,0,1,0,0,247,0,1,1
24823,0,0,20,0,6,202,4,0,0,1,0,248,248,0,1,1
24826,0,0,20,0,6,203,4,0,0,1,0,0,248,0,1,1
24837,0,0,20,0,6,205,4,0,0,1,0,0,248,0,1,1
24852,0,0,20,0,6,208,4,0,0,1,0,0,248,0,1,1
24870,0,0,20,0,6,210,4,0,0,1,0,0,248,0,1,1
24886,0,0,20,0,6,213,4,0,0,1,0,0,248,0,1,1
24900,0,0,20,0,6,214,4,0,0,1,0,0,248,0,1,1
24919,0,0,20,0,6,216,4,0,0,1,0,0,248,0,1,1
24922,0,0,20,0,6,216,4,0,0,1,0,249,249,0,1,1
24940,0,0,20,0,6,219,4,0,0,1,0,0,249,0,1,1
24958,0,0,20,0,6,221,4,0,0,1,0,0,249,0,1,1
24971,0,0,20,0,6,224,4,0,0,1,0,0,249,0,1,1
24983,0,0,20,0,6,226,4,0,0,1,0,0,249,0,1,1
24996,0,0,20,0,6,229,4,0,0,1,0,0,249,0,1,1
25000,0,0,20,0,6,229,4,0,0,1,0,0,249,0,1,1
25009,0,0,20,0,6,231,4,0,0,1,0,0,249,0,1,1
25019,0,0,20,0,6,235,4,0,0,1,0,0,249,0,1,1
25022,0,0,20,0,6,235,4,0,0,1,0,250,250,0,1,1
25032,0,0,20,0,6,237,4,0,0,1,0,0,250,0,1,1
25045,0,0,20,0,6,240,4,0,0,1,0,0,250,0,1,1
25052,0,0,20,0,6,242,4,0,0,1,0,0,250,0,1,1
25062,0,0,20,0,6,245,4,0,0,1,0,0,250,0,1,1
25071,0,0,20,0,6,247,4,0,0,1,0,0,250,0,1,1
25079,0,0,20,0,6,250,4,0,0,1,0,0,250,0,1,1
25082,3,0,20,0,6,251,4,0,0,1,0,0,250,0,1,1
25087,3,0,20,0,6,253,4,0,0,1,0,0,250,0,1,1
25100,3,0,20,0,6,255,4,0,0,1,0,0,250,0,1,1
25112,3,0,20,0,6,257,4,0,0,1,0,0,250,0,1,1
25122,3,0,20,0,6,261,4,0,0,1,0,0,250,0,1,1
25124,3,0,20,0,6,261,4,0,0,1,0,251,251,0,1,1
25130,3,0,20,0,6,263,4,0,0,1,0,0,251,0,1,1
25136,3,0,20,0,6,266,4,0,0,1,0,0,251,0,1,1
25144,3,0,20,0,6,268,4,0,0,1,0,0,251,0,1,1
25152,3,0,20,0,6,271,4,0,0,1,0,0,251,0,1,1
25158,3,0,20,0,6,273,4,0,0,1,0,0,251,0,1,1
25167,3,0,20,0,6,276,4,0,0,1,0,0,251,0,1,1
25176,3,0,20,0,6,279,4,0,0,1,0,0,251,0,1,1
25182,3,0,20,0,6,282,4,0,0,1,0,0,251,0,1,1
25195,3,0,20,0,6,284,4,0,0,1,0,0,251,0,1,1
25200,3,0,20,0,6,285,4,0,0,1,0,0,251,0,1,1
25206,3,0,20,0,6,288,4,0,0,1,0,0,251,0,1,1
25215,3,0,20,0,6,291,4,0,0,1,0,0,251,0,1,1
25222,3,0,20,0,6,292,4,0,0,1,0,252,252,0,1,1
25227,3,0,20,0,6,293,4,0,0,1,0,0,252,0,1,1
25243,3,0,20,0,6,296,4,0,0,1,0,0,252,0,1,1
25250,3,0,20,0,6,298,4,0,0,1,0,0,252,0,1,1
25257,3,0,20,0,6,301,4,0,0,1,0,0,252,0,1,1
25263,3,0,20,0,6,303,4,0,0,1,0,0,252,0,1,1
25270,3,0,20,0,6,306,4,0,0,1,0,0,252,0,1,1
25283,3,0,20,0,6,308,4,0,0,1,0,0,252,0,1,1
25293,3,0,20,0,6,311,4,0,0,1,0,0,252,0,1,1
25300,3,0,20,0,6,313,4,0,0,1,0,0,252,0,1,1
25308,3,0,20,0,6,317,4,0,0,1,0,0,252,0,1,1
25315,3,0,20,0,6,319,4,0,0,1,0,0,252,0,1,1
25323,3,0,20,0,6,320,4,0,0,1,0,253,253,0,1,1
25326,3,0,20,0,6,322,4,0,0,1,0,0,253,0,1,1
25335,3,0,20,0,6,325,4,0,0,1,0,0,253,0,1,1
25352,3,0,20,0,6,327,4,0,0,1,0,0,253,0,1,1
25377,3,0,20,0,6,330,4,0,0,1,0,0,253,0,1,1
25383,3,0,20,0,6,333,4,0,0,1,0,0,253,0,1,1
25399,3,0,20,0,6,336,4,0,0,1,0,0,253,0,1,1
25412,3,0,20,0,6,338,4,0,0,1,0,0,253,0,1,1
25422,3,0,20,0,6,339,4,0,0,1,0,254,254,0,1,1
25426,3,0,20,0,6,341,4,0,0,1,0,0,254,0,1,1
25432,3,0,20,0,6,343,4,0,0,1,0,0,254,0,1,1
25443,3,0,20,0,6,346,4,0,0,1,0,0,254,0,1,1
25461,3,0,20,0,6,348,4,0,0,1,0,0,254,0,1,1
25483,3,0,20,0,6,351,4,0,0,1,0,0,254,0,1,1
25500,3,0,20,0,6,351,4,0,0,1,0,0,254,0,1,1
25522,3,0,20,0,6,351,4,0,0,1,0,255,255,0,1,1
25566,3,0,20,0,6,348,4,0,0,1,0,0,255,0,1,1
25600,3,0,20,0,6,349,4,0,0,1,0,0,255,0,1,1
25620,3,0,20,0,6,352,4,0,0,1,0,0,255,0,1,1
25624,3,0,20,0,6,352,4,0,0,1,0,256,256,0,1,1
25640,3,0,20,0,6,354,4,0,0,1,0,0,256,0,1,1
25652,3,0,20,0,6,357,4,0,0,1,0,0,256,0,1,1
25664,3,0,20,0,6,359,4,0,0,1,0,0,256,0,1,1
25676,3,0,20,0,6,362,4,0,0,1,0,0,256,0,1,1
25683,3,0,20,0,6,364,4,0,0,1,0,0,256,0,1,1
25693,3,0,20,0,6,367,4,0,0,1,0,0,256,0,1,1
25700,3,0,20,0,6,369,4,0,0,1,0,0,256,0,1,1
25709,3,0,20,0,6,372,4,0,0,1,0,0,256,0,1,1
25713,3,0,20,0,6,374,4,0,0,1,0,0,256,0,1,1
25720,3,0,20,0,6,377,4,0,0,1,0,0,256,0,1,1
25723,3,0,20,0,6,377,4,0,0,1,0,257,257,0,1,1
25731,3,0,20,0,6,380,4,0,0,1,0,0,257,0,1,1
25737,3,0,20,0,6,383,4,0,0,1,0,0,257,0,1,1
25746,3,0,20,0,6,385,4,0,0,1,0,0,257,0,1,1
25755,3,0,20,0,6,388,4,0,0,1,0,0,257,0,1,1
25762,3,0,20,0,6,390,4,0,0,1,0,0,257,0,1,1
25771,3,0,20,0,6,393,4,0,0,1,0,0,257,0,1,1
25778,3,0,20,0,6,395,4,0,0,1,0,0,257,0,1,1
25785,3,0,20,0,6,398,4,0,0,1,0,0,257,0,1,1
25792,3,0,20,0,6,400,4,0,0,1,0,0,257,0,1,1
25800,3,0,20,0,6,402,4,0,0,1,0,0,257,0,1,1
25805,3,0,20,0,6,405,4,0,0,1,0,0,257,0,1,1
25812,3,0,20,0,6,407,4,0,0,1,0,0,257,0,1,1
25820,3,0,20,0,6,410,4,0,0,1,0,0,257,0,1,1
25822,3,0,20,0,6,411,4,0,0,1,0,258,258,0,1,1
25826,3,0,20,0,6,413,4,0,0,1,0,0,258,0,1,1
25835,3,0,20,0,6,415,4,0,0,1,0,0,258,0,1,1
25842,3,0,20,0,6,418,4,0,0,1,0,0,258,0,1,1
25847,3,0,20,0,6,420,4,0,0,1,0,0,258,0,1,1
25858,3,0,20,0,6,423,4,0,0,1,0,0,258,0,1,1
25865,3,0,20,0,6,425,4,0,0,1,0,0,258,0,1,1
25876,3,0,20,0,6,428,4,0,0,1,0,0,258,0,1,1
25885,3,0,20,0,6,430,4,0,0,1,0,0,258,0,1,1
25894,3,0,20,0,6,433,4,0,0,1,0,0,258,0,1,1
25900,3,0,20,0,6,434,4,0,0,1,0,0,258,0,1,1
25905,3,0,20,0,6,437,4,0,0,1,0,0,258,0,1,1
25914,3,0,20,0,6,439,4,0,0,1,0,0,258,0,1,1
25922,3,0,20,0,6,441,4,0,0,1,0,259,259,0,1,1
25925,3,0,20,0,6,442,4,0,0,1,0,0,259,0,1,1
25932,3,0,20,0,6,444,4,0,0,1,0,0,259,0,1,1
25937,3,0,20,0,6,447,4,0,0,1,0,0,259,0,1,1
25947,3,0,20,0,6,449,4,0,0,1,0,0,259,0,1,1
25954,3,0,20,0,6,452,4,0,0,1,0,0,259,0,1,1
25965,3,0,20,0,6,454,4,0,0,1,0,0,259,0,1,1
25975,3,0,20,0,6,457,4,0,0,1,0,0,259,0,1,1
25984,3,0,20,0,6,460,4,0,0,1,0,0,259,0,1,1
25998,3,0,20,0,6,462,4,0,0,1,0,0,259,0,1,1
26000,3,0,20,0,6,462,4,0,0,1,0,0,259,0,1,1
26014,3,0,20,0,6,465,4,0,0,1,0,0,259,0,1,1
26022,3,0,20,0,6,466,4,0,0,1,0,260,260,0,1,1
26032,3,0,20,0,6,467,4,0,0,1,0,0,260,0,1,1
26100,3,0,20,0,6,468,4,0,0,1,0,0,260,0,1,1
26121,3,0,20,0,6,466,4,0,0,1,0,261,261,0,1,1
26134,3,0,20,0,6,465,4,0,0,1,0,0,261,0,1,1
26200,3,0,20,0,6,465,4,0,0,1,0,0,261,0,1,1
26213,3,0,20,0,6,468,4,0,0,1,0,0,261,0,1,1
26222,3,0,20,0,6,468,4,0,0,1,0,262,262,0,1,1
26230,3,0,20,0,6,470,4,0,0,1,0,0,262,0,1,1
26242,3,0,20,0,6,473,4,0,0,1,0,0,262,0,1,1
26248,3,0,20,0,6,475,4,0,0,1,0,0,262,0,1,1
26259,3,0,20,0,6,478,4,0,0,1,0,0,262,0,1,1
26269,3,0,20,0,6,480,4,0,0,1,0,0,262,0,1,1
26277,3,0,20,0,6,483,4,0,0,1,0,0,262,0,1,1
26286,3,0,20,0,6,486,4,0,0,1,0,0,262,0,1,1
26293,3,0,20,0,6,488,4,0,0,1,0,0,262,0,1,1
26300,3,0,20,0,6,490,4,0,0,1,0,0,262,0,1,1
26308,3,0,20,0,6,493,4,0,0,1,0,0,262,0,1,1
26313,3,0,20,0,6,495,4,0,0,1,0,0,262,0,1,1
26320,3,0,20,0,6,498,4,0,0,1,0,0,262,0,1,1
26323,3,0,20,0,6,498,4,0,0,1,0,263,263,0,1,1
26328,3,0,20,0,6,500,4,0,0,1,0,0,263,0,1,1
26334,3,0,20,0,6,503,4,0,0,1,0,0,263,0,1,1
26337,3,0,20,0,6,505,4,0,0,1,0,0,263,0,1,1
26350,3,0,20,0,6,508,4,0,0,1,0,0,263,0,1,1
26357,3,0,20,0,6,510,4,0,0,1,0,0,263,0,1,1
26366,3,0,20,0,6,513,4,0,0,1,0,0,263,0,1,1
26373,3,0,20,0,6,515,4,0,0,1,0,0,263,0,1,1
26378,3,0,20,0,6,518,4,0,0,1,0,0,263,0,1,1
26388,3,0,20,0,6,521,4,0,0,1,0,0,263,0,1,1
26399,3,0,20,0,6,523,4,0,0,1,0,0,263,0,1,1
26405,3,0,20,0,6,526,4,0,0,1,0,0,263,0,1,1
26414,3,0,20,0,6,528,4,0,0,1,0,0,263,0,1,1
26421,3,0,20,0,6,529,4,0,0,1,0,264,264,0,1,1
26424,3,0,20,0,6,531,4,0,0,1,0,0,264,0,1,1
26429,3,0,20,0,6,533,4,0,0,1,0,0,264,0,1,1
26439,3,0,20,0,6,536,4,0,0,1,0,0,264,0,1,1
26448,3,0,20,0,6,538,4,0,0,1,0,0,264,0,1,1
26456,3,0,20,0,6,541,4,0,0,1,0,0,264,0,1,1
26470,3,0,20,0,6,544,4,0,0,1,0,0,264,0,1,1
26482,3,0,20,0,6,547,4,0,0,1,0,0,264,0,1,1
26489,3,0,20,0,6,549,4,0,0,1,0,0,264,0,1,1
26500,3,0,20,0,6,550,4,0,0,1,0,0,264,0,1,1
26512,3,0,20,0,6,553,4,0,0,1,0,0,264,0,1,1
26522,3,0,20,0,6,555,4,0,0,1,0,265,265,0,1,1
26522,3,0,20,0,6,555,4,0,0,1,0,0,265,0,1,1
26531,3,0,20,0,6,558,4,0,0,1,0,0,265,0,1,1
26541,3,0,20,0,6,561,4,0,0,1,0,0,265,0,1,1
26548,3,0,20,0,6,563,4,0,0,1,0,0,265,0,1,1
26555,3,0,20,0,6,566,4,0,0,1,0,0,265,0,1,1
26565,3,0,20,0,6,568,4,0,0,1,0,0,265,0,1,1
26575,3,0,20,0,6,571,4,0,0,1,0,0,265,0,1,1
26581,3,0,20,0,6,573,4,0,0,1,0,0,265,0,1,1
26592,3,0,20,0,6,576,4,0,0,1,0,0,265,0,1,1
26597,3,0,20,0,6,578,4,0,0,1,0,0,265,0,1,1
26600,3,0,20,0,6,576,4,0,0,1,0,0,265,0,1,1
26606,3,0,20,0,6,579,4,0,0,1,0,0,265,0,1,1
26613,3,0,20,0,6,582,4,0,0,1,0,0,265,0,1,1
26621,3,0,20,0,6,584,4,0,0,1,0,0,265,0,1,1
26623,3,0,20,0,6,585,4,0,0,1,0,266,266,0,1,1
26627,3,0,20,0,6,587,4,0,0,1,0,0,266,0,1,1
26638,3,0,20,0,6,590,4,0,0,1,0,0,266,0,1,1
26648,3,0,20,0,6,592,4,0,0,1,0,0,266,0,1,1
26657,3,0,20,0,6,595,4,0,0,1,0,0,266,0,1,1
26664,3,0,20,0,6,597,4,0,0,1,0,0,266,0,1,1
26673,3,0,20,0,6,600,4,0,0,1,0,0,266,0,1,1
26680,3,0,20,0,6,602,4,0,0,1,0,0,266,0,1,1
26696,3,0,20,0,6,605,4,0,0,1,0,0,266,0,1,1
26700,3,0,20,0,6,605,4,0,0,1,0,0,266,0,1,1
26709,3,0,20,0,6,608,4,0,0,1,0,0,266,0,1,1
26717,3,0,20,0,6,611,4,0,0,1,0,0,266,0,1,1
26721,3,0,20,0,6,611,4,0,0,1,0,267,267,0,1,1
26728,3,0,20,0,6,613,4,0,0,1,0,0,267,0,1,1
26740,3,0,20,0,6,616,4,0,0,1,0,0,267,0,1,1
26753,3,0,20,0,6,619,4,0,0,1,0,0,267,0,1,1
26764,3,0,20,0,6,622,4,0,0,1,0,0,267,0,1,1
26772,3,0,20,0,6,624,4,0,0,1,0,0,267,0,1,1
26782,3,0,20,0,6,627,4,0,0,1,0,0,267,0,1,1
26791,3,0,20,0,6,629,4,0,0,1,0,0,267,0,1,1
26799,3,0,20,0,6,632,4,0,0,1,0,0,267,0,1,1
26805,3,0,20,0,6,634,4,0,0,1,0,0,267,0,1,1
26814,3,0,20,0,6,637,4,0,0,1,0,0,267,0,1,1
26821,3,0,20,0,6,639,4,0,0,1,0,0,267,0,1,1
26824,3,0,20,0,6,639,4,0,0,1,0,268,268,0,1,1
26829,3,0,20,0,6,642,4,0,0,1,0,0,268,0,1,1
26837,3,0,20,0,6,644,4,0,0,1,0,0,268,0,1,1
26846,3,0,20,0,6,647,4,0,0,1,0,0,268,0,1,1
26854,3,0,20,0,6,649,4,0,0,1,0,0,268,0,1,1
26862,3,0,20,0,6,653,4,0,0,1,0,0,268,0,1,1
26870,3,0,20,0,6,655,4,0,0,1,0,0,268,0,1,1
26878,3,0,20,0,6,658,4,0,0,1,0,0,268,0,1,1
26885,3,0,20,0,6,660,4,0,0,1,0,0,268,0,1,1
26893,3,0,20,0,6,663,4,0,0,1,0,0,268,0,1,1
26900,3,0,20,0,6,665,4,0,0,1,0,0,268,0,1,1
26906,3,0,20,0,6,667,4,0,0,1,0,0,268,0,1,1
26914,3,0,20,0,6,670,4,0,0,1,0,0,268,0,1,1
26921,3,0,20,0,6,672,4,0,0,1,0,269,269,0,1,1
26925,3,0,20,0,6,673,4,0,0,1,0,0,269,0,1,1
26933,3,0,20,0,6,676,4,0,0,1,0,0,269,0,1,1
26942,3,0,20,0,6,678,4,0,0,1,0,0,269,0,1,1
26953,3,0,20,0,6,681,4,0,0,1,0,0,269,0,1,1
26961,3,0,20,0,6,683,4,0,0,1,0,0,269,0,1,1
26971,3,0,20,0,6,686,4,0,0,1,0,0,269,0,1,1
26981,3,0,20,0,6,689,4,0,0,1,0,0,269,0,1,1
26993,3,0,20,0,6,692,4,0,0,1,0,0,269,0,1,1
27000,3,0,20,0,6,693,4,0,0,1,0,0,269,0,1,1
27003,3,0,20,0,6,696,4,0,0,1,0,0,269,0,1,1
27013,3,0,20,0,6,698,4,0,0,1,0,0,269,0,1,1
27020,3,0,20,0,6,701,4,0,0,1,0,0,269,0,1,1
27022,3,0,20,0,6,702,4,0,0,1,0,270,270,0,1,1
27028,3,0,20,0,6,704,4,0,0,1,0,0,270,0,1,1
27034,3,0,20,0,6,706,4,0,0,1,0,0,270,0,1,1
27041,3,0,20,0,6,709,4,0,0,1,0,0,270,0,1,1
27048,3,0,20,0,6,711,4,0,0,1,0,0,270,0,1,1
27055,3,0,20,0,6,714,4,0,0,1,0,0,270,0,1,1
27064,3,0,20,0,6,717,4,0,0,1,0,0,270,0,1,1
27070,3,0,20,0,6,719,4,0,0,1,0,0,270,0,1,1
27075,3,0,20,0,6,722,4,0,0,1,0,0,270,0,1,1
27085,3,0,20,0,6,724,4,0,0,1,0,0,270,0,1,1
27092,3,0,20,0,6,727,4,0,0,1,0,0,270,0,1,1
27097,3,0,20,0,6,730,4,0,0,1,0,0,270,0,1,1
27100,3,0,20,0,6,728,4,0,0,1,0,0,270,0,1,1
27102,3,0,20,0,6,731,4,0,0,1,0,0,270,0,1,1
27107,3,0,20,0,6,733,4,0,0,1,0,0,270,0,1,1
27117,3,0,20,0,6,736,4,0,0,1,0,0,270,0,1,1
27122,3,0,20,0,6,737,4,0,0,1,0,271,271,0,1,1
27126,3,0,20,0,6,738,4,0,0,1,0,0,271,0,1,1
27131,3,0,20,0,6,741,4,0,0,1,0,0,271,0,1,1
27142,3,0,20,0,6,744,4,0,0,1,0,0,271,0,1,1
27151,3,0,20,0,6,746,4,0,0,1,0,0,271,0,1,1
27160,3,0,20,0,6,749,4,0,0,1,0,0,271,0,1,1
27167,3,0,20,0,6,751,4,0,0,1,0,0,271,0,1,1
27179,3,0,20,0,6,754,4,0,0,1,0,0,271,0,1,1
27186,3,0,20,0,6,756,4,0,0,1,0,0,271,0,1,1
27195,3,0,20,0,6,759,4,0,0,1,0,0,271,0,1,1
27200,3,0,20,0,6,758,4,0,0,1,0,0,271,0,1,1
27204,3,0,20,0,6,761,4,0,0,1,0,0,271,0,1,1
27212,3,0,20,0,6,763,4,0,0,1,0,0,271,0,1,1
27220,3,0,20,0,6,767,4,0,0,1,0,0,271,0,1,1
27223,3,0,20,0,6,767,4,0,0,1,0,272,272,0,1,1
27233,3,0,20,0,6,770,4,0,0,1,0,0,272,0,1,1
27239,3,0,20,0,6,774,4,0,0,1,0,0,272,0,1,1
27246,3,0,20,0,6,777,4,0,0,1,0,0,272,0,1,1
27256,3,0,20,0,6,780,4,0,0,1,0,0,272,0,1,1
27264,3,0,20,0,6,783,4,0,0,1,0,0,272,0,1,1
27271,3,0,20,0,6,786,4,0,0,1,0,0,272,0,1,1
27278,3,0,20,0,6,789,4,0,0,1,0,0,272,0,1,1
27289,3,0,20,0,6,792,4,0,0,1,0,0,272,0,1,1
27298,3,0,20,0,6,794,4,0,0,1,0,0,272,0,1,1
27300,3,0,20,0,6,796,4,0,0,1,0,0,272,0,1,1
27310,3,0,20,0,6,798,4,0,0,1,0,0,272,0,1,1
27317,3,0,20,0,6,801,4,0,0,1,0,0,272,0,1,1
27321,3,0,20,0,6,803,4,0,0,1,0,273,273,0,1,1
27325,3,0,20,0,6,804,4,0,0,1,0,0,273,0,1,1
27334,3,0,20,0,6,806,4,0,0,1,0,0,273,0,1,1
27338,3,0,20,0,6,809,4,0,0,1,0,0,273,0,1,1
27354,3,0,20,0,6,812,4,0,0,1,0,0,273,0,1,1
27359,3,0,20,0,6,814,4,0,0,1,0,0,273,0,1,1
27374,3,0,20,0,6,817,4,0,0,1,0,0,273,0,1,1
27382,3,0,20,0,6,820,4,0,0,1,0,0,273,0,1,1
27389,3,0,20,0,6,822,4,0,0,1,0,0,273,0,1,1
27399,3,0,20,0,6,825,4,0,0,1,0,0,273,0,1,1
27404,3,0,20,0,6,827,4,0,0,1,0,0,273,0,1,1
27416,3,0,20,0,6,830,4,0,0,1,0,0,273,0,1,1
27421,3,0,20,0,6,832,4,0,0,1,0,274,274,0,1,1
27424,3,0,20,0,6,834,4,0,0,1,0,0,274,0,1,1
27434,3,0,20,0,6,837,4,0,0,1,0,0,274,0,1,1
27439,3,0,20,0,6,839,4,0,0,1,0,0,274,0,1,1
27444,3,0,20,0,6,842,4,0,0,1,0,0,274,0,1,1
27454,3,0,20,0,6,845,4,0,0,1,0,0,274,0,1,1
27460,3,0,20,0,6,847,4,0,0,1,0,0,274,0,1,1
27466,3,0,20,0,6,850,4,0,0,1,0,0,274,0,1,1
27473,3,0,20,0,6,852,4,0,0,1,0,0,274,0,1,1
27477,3,0,20,0,6,855,4,0,0,1,0,0,274,0,1,1
27489,3,0,20,0,6,857,4,0,0,1,0,0,274,0,1,1
27494,3,0,20,0,6,860,4,0,0,1,0,0,274,0,1,1
27500,3,0,20,0,6,862,4,0,0,1,0,0,274,0,1,1
27505,3,0,20,0,6,864,4,0,0,1,0,0,274,0,1,1
27511,3,0,20,0,6,867,4,0,0,1,0,0,274,0,1,1
27517,3,0,20,0,6,869,4,0,0,1,0,0,274,0,1,1
27521,3,0,20,0,6,871,4,0,0,1,0,275,275,0,1,1
27525,3,0,20,0,6,872,4,0,0,1,0,0,275,0,1,1
27530,3,0,20,0,6,874,4,0,0,1,0,0,275,0,1,1
27539,3,0,20,0,6,877,4,0,0,1,0,0,275,0,1,1
27545,3,0,20,0,6,880,4,0,0,1,0,0,275,0,1,1
27556,3,0,20,0,6,882,4,0,0,1,0,0,275,0,1,1
27560,3,0,20,0,6,885,4,0,0,1,0,0,275,0,1,1
27573,3,0,20,0,6,887,4,0,0,1,0,0,275,0,1,1
27582,3,0,20,0,6,890,4,0,0,1,0,0,275,0,1,1
27589,3,0,20,0,6,892,4,0,0,1,0,0,275,0,1,1
27594,3,0,20,0,6,895,4,0,0,1,0,0,275,0,1,1
27600,3,0,20,0,6,895,4,0,0,1,0,0,275,0,1,1
27604,3,0,20,0,6,898,4,0,0,1,0,0,275,0,1,1
27612,3,0,20,0,6,900,4,0,0,1,0,0,275,0,1,1
27618,3,0,20,0,6,903,4,0,0,1,0,0,275,0,1,1
27621,3,0,20,0,6,904,4,0,0,1,0,276,276,0,1,1
27624,3,0,20,0,6,906,4,0,0,1,0,0,276,0,1,1
27631,3,0,20,0,6,909,4,0,0,1,0,0,276,0,1,1
27636,3,0,20,0,6,911,4,0,0,1,0,0,276,0,1,1
27644,3,0,20,0,6,914,4,0,0,1,0,0,276,0,1,1
27649,3,0,20,0,6,916,4,0,0,1,0,0,276,0,1,1
27655,3,0,20,0,6,919,4,0,0,1,0,0,276,0,1,1
27661,3,0,20,0,6,921,4,0,0,1,0,0,276,0,1,1
27666,3,0,20,0,6,924,4,0,0,1,0,0,276,0,1,1
27676,3,0,20,0,6,927,4,0,0,1,0,0,276,0,1,1
27682,3,0,20,0,6,930,4,0,0,1,0,0,276,0,1,1
27688,3,0,20,0,6,932,4,0,0,1,0,0,276,0,1,1
27695,3,0,20,0,6,935,4,0,0,1,0,0,276,0,1,1
27700,3,0,20,0,6,937,4,0,0,1,0,0,276,0,1,1
27708,3,0,20,0,6,940,4,0,0,1,0,0,276,0,1,1
27715,3,0,20,0,6,943,4,0,0,1,0,0,276,0,1,1
27721,3,0,20,0,6,945,4,0,0,1,0,277,277,0,1,1
27724,3,0,20,0,6,946,4,0,0,1,0,0,277,0,1,1
27730,3,0,20,0,6,949,4,0,0,1,0,0,277,0,1,1
27734,3,0,20,0,6,951,4,0,0,1,0,0,277,0,1,1
27740,3,0,20,0,6,954,4,0,0,1,0,0,277,0,1,1
27745,3,0,20,0,6,956,4,0,0,1,0,0,277,0,1,1
27757,3,0,20,0,6,959,4,0,0,1,0,0,277,0,1,1
27769,3,0,20,0,6,961,4,0,0,1,0,0,277,0,1,1
27776,3,0,20,0,6,964,4,0,0,1,0,0,277,0,1,1
27781,3,0,20,0,6,967,4,0,0,1,0,0,277,0,1,1
27785,3,0,20,0,6,970,4,0,0,1,0,0,277,0,1,1
27790,3,0,20,0,6,972,4,0,0,1,0,0,277,0,1,1
27795,3,0,20,0,6,975,4,0,0,1,0,0,277,0,1,1
27800,3,0,20,0,6,977,4,0,0,1,0,0,277,0,1,1
27803,3,0,20,0,6,979,4,0,0,1,0,0,277,0,1,1
27811,3,0,20,0,6,982,4,0,0,1,0,0,277,0,1,1
27819,3,0,20,0,6,984,4,0,0,1,0,0,277,0,1,1
27821,3,0,20,0,6,984,4,0,0,1,0,278,278,0,1,1
27828,3,0,20,0,6,987,4,0,0,1,0,0,278,0,1,1
27836,3,0,20,0,6,989,4,0,0,1,0,0,278,0,1,1
27855,3,0,20,0,6,992,4,0,0,1,0,0,278,0,1,1
27858,3,0,20,0,6,995,4,0,0,1,0,0,278,0,1,1
27861,3,0,20,0,6,998,4,0,0,1,0,0,278,0,1,1
27877,3,0,20,0,6,1000,4,0,0,1,0,0,278,0,1,1
27879,0,0,20,0,6,1001,4,0,0,1,0,0,278,0,1,1
27883,0,0,20,0,6,1003,4,0,0,1,0,0,278,0,1,1
27888,0,0,20,0,6,1006,4,0,0,1,0,0,278,0,1,1
27891,0,0,20,0,6,1008,4,0,0,1,0,0,278,0,1,1
27895,0,0,20,0,6,1011,4,0,0,1,0,0,278,0,1,1
27900,0,0,20,0,6,1010,4,0,0,1,0,0,278,0,1,1
27906,0,0,20,0,6,1013,4,0,0,1,0,0,278,0,1,1
